id_evento,nombre,fecha,artistas,horario,club_id,club_nombre,club_imagen,direccion,poblacion,provincia,pais,estilo,direccion completa
175657,"das wohlgefuehl pres. ""runde 29""",2011-03-03,"Antonio Olivieri (Live) + David Keno + Swam:Thing + Onemanshow + Jan Mir + Ordinary Subject + Jacob Richter + Laura Mardones+ Johannes Fröhlich + Lektor + Mathias Liefeldt
",23:00h,2428,Suicide Circus,nologo.jpg,Revaler Strasse 99,Berlín,Extranjero,Alemania,Techno,"Revaler Strasse 99, Berlín, Alemania"
175675,MIA Drum and Bass showcase,2011-03-03,"DAVE OWEN + ALFONZ DE LA MOTA + DIOPTRICS + J CROSS + KRSP + GIZZMO + MCs PHASE, RIFLE MC, MC TAE, FONZ MC
",22:00h,805,Smartbar,Smartbar_Chicago.jpg,3730 N. Clark St.,Chicago,Extranjero,USA,Drum & Bass,"3730 N. Clark St., Chicago, USA"
175700,Doornstroom,2011-03-03,"Merleyn: Jayton + Davy Brandts + Yaron Cohen
",23:00h,1021,Doornroosje,Doornroojse_HOL_140.jpg,Groenewoudseweg 322,Nijmegen,Extranjero,Holanda,Techno,"Groenewoudseweg 322, Nijmegen, Holanda"
175709,Dance.Here.Now,2011-03-03,Estrella & Lauren Lane,22:00-04:00h,842,Cielo,Cielo_NYC.jpg,18 Little West 12th Street,Nueva York,Extranjero,USA,House,"18 Little West 12th Street, Nueva York, USA"
175720,Donderdag ouwe!,2011-03-03,Mirella Kroes + Jeff Moore,23:00-10:00h,1841,Catwalk,catwalk_Rotterdam_140.jpg,Weena Zuid 33,Rotterdam,Extranjero,Holanda,Techno,"Weena Zuid 33, Rotterdam, Holanda"
175731,EIN HERZ FÜR BOBBLES,2011-03-03,"VITO BRAVO (Bobble Crüe, München) + SIMON ROSE (Bobble Crüe, München) + PHOENIXONPHYRE (Bobble Crüe, München) + Doublevisions (München)
",23:00h,728,Harry Klein,Harry_Klein.jpg,Friedenstrasse 10,Munich,Extranjero,Alemania,House,"Friedenstrasse 10, Munich, Alemania"
175764,5 Days Off: Ellen Allien & Pfadfinderei,2011-03-03,"The MAX: Ellen Allien & Pfadfinderei + Joris Voorn + John Roberts (live) + Steffen Benneman
Oude Zaal: Pampa night: DJ Koze + Isolée (live) + Axel Boman",22:00-05:00h,983,Melkweg,Melkweg_Amsterdam_140.jpg,Lijnbaansgracht  234a,Amsterdam,Extranjero,Holanda,Techno,"Lijnbaansgracht  234a, Amsterdam, Holanda"
175885,"",2011-03-03,SYR,00:30h,174,Etxekalte,Etxekalte.jpg,Mari 1,San Sebastián,Guipúzcoa,España,Rare Groove,"Mari 1, San Sebastián, España"
175941,"",2011-03-03,Wanted,23:00-05:00h,1765,Marula Café,MarulaCafe_Barcelona_140.jpg,Escudellers 49,Barcelona,Barcelona,España,Rare Groove,"Escudellers 49, Barcelona, España"
175998,Glow,2011-03-03,Boris,22:00h,2320,Lima,nologo.jpg,1401 K St. NW,Washington D.C.,Extranjero,USA,House,"1401 K St. NW, Washington D.C., USA"
176002,FORMULE RECORDS PARTY,2011-03-03,"DIGIKID84 + THONY RITZ + ADAM POLO + ELOMAK + BLONDINETHEMIX + C.VEN + GUEST
",23:00h,798,Batofar,Batofar_Paris_140.jpg,11 Quai François Mauriac,Paris,Extranjero,Francia,Techno,"11 Quai François Mauriac, Paris, Francia"
176035,"",2011-03-03,"Ralpheus
Club Trace: 2Winz & Friends",23:00-06:00h,795,Café D'Anvers,Cafe_D_Anvers.jpg,Verversrui 15,Amberes,Extranjero,Bélgica,House,"Verversrui 15, Amberes, Bélgica"
176043,"",2011-03-03,"ALEJANDRO VIVANCO (LEENA, CADENZA) + COTUMO (PENTAGONIK)",23:00h,794,Week End,weekend_berlin_140.jpg,12th Floor. Alexander Platz 5,Berlin,Extranjero,Alemania,House,"12th Floor. Alexander Platz 5, Berlin, Alemania"
176114,Madrid es Negro & Enlace Funk,2011-03-03,Talk! (directo) + M.A. Sutil + Roge Maderfaker,23:00-05:00h,271,Marula Café,Marula_Cafe.jpg,"Calle de Caños Viejos, 3",Madrid,Madrid,España,Rare Groove,"Calle de Caños Viejos, 3, Madrid, España"
176125,FESTIVAL REC11:,2011-03-03,"22:00h BEATMAC (concierto) (Entrada libre, consumición obligatoria)
00:00h HER MAN + Vj EPILEPSYA (gratis)
",22:00-03:30h,141,Café La Palma,Cafe_LaPalma_Madrid.jpg,La Palma 62,Madrid,Madrid,España,sin especificar,"La Palma 62, Madrid, España"
176143,"",2011-03-03,Sala A: PerroLoco,00:00h,17,Planta Baja,Planta_Baja_140.jpg,Calle del Horno de Abad 11,Granada,Granada,España,Rare Groove,"Calle del Horno de Abad 11, Granada, España"
176192,Holydubs Party,2011-03-03,Ikkaku + Doma + Moa + Nubdub + 1st Degree,23:00h,2527,The Fame,The_Fame_Madrid_140.jpg,Doctor Cortezo 1,Madrid,Madrid,España,Breaks,"Doctor Cortezo 1, Madrid, España"
176236,Noise Club,2011-03-03,"Radiocontrol + Knightbots DJs + Yeearphone
Redrum: Tango y Cash",00:00h,405,BeCool,be_cool_140.jpg,"Plaça Joan Llongueras, 5",Barcelona,Barcelona,España,Electro-Rock,"Plaça Joan Llongueras, 5, Barcelona, España"
176262,Mambo Club,2011-03-03,"21h DR. GOODROLL (rock n roll y rhythm & blues - 5)
23h DJ Fernando Pardo",21:00h,547,La Boca del Lobo,La_Boca_Del_Lobo.jpg,Echegaray 11,Madrid,Madrid,España,Indie,"Echegaray 11, Madrid, España"
176328,REBEL RAVE,2011-03-03,"DAMIAN LAZARUS (Crosstown Rebels, Uk) + ART DEPARTMENT (live, Crosstown Rebels, Ca) + CLEMENT MEYER (Get the curse, FR)",00:00h,723,Rex Club,Rex_Club.jpg,5 Boulevard Poissonnière,Paris,Extranjero,Francia,Techno,"5 Boulevard Poissonnière, Paris, Francia"
176346,KLUBNACHT,2011-03-03,Berghain: Hercules and Love Affair (LIVE) feat. Kim Ann + Aerea Negrot + Shaun + Mark and Andy + nd_baumecker dj + Jan Kedves dj,Sin confirmar,945,Panorama,PanoramaBar_Berlin_140.jpg,Am Wriezener Bahnhof,Berlin,Extranjero,Alemania,House,"Am Wriezener Bahnhof, Berlin, Alemania"
176463,"",2011-03-03,"OCTOBOT
",23:30-04:00h,1296,Cassette,Cassette_Mallorca_140.jpg,Darsena de Can Barbara nº 113,Palma de Mallorca,Baleares,España,sin especificar,"Darsena de Can Barbara nº 113, Palma de Mallorca, España"
176504,Mr Jones: DIT DJ SOC Takeover,2011-03-03,"The Stage: DIT DJ soc DJs + ...
The Basement: Colin + Merro",22:30h,2255,The Twisted Pepper,nologo.jpg,54 Middle Abbey St,Dublin,Extranjero,Irlanda,House,"54 Middle Abbey St, Dublin, Irlanda"
176545,YOURS,2011-03-03,"Catzn Dogz + Le Loup + Simon Baxter + Lou + Zepe
",23:00-06:00h,1041,Social Club,SocialClub_Paris_140.jpg,8 Boulevard De La Madeleine,Paris,Extranjero,Francia,Techno,"8 Boulevard De La Madeleine, Paris, Francia"
176596,Co-Op,2011-03-03,Dirty Noise Mount Heart Attack Orderly Disorder,23:00-03:00h,793,Sub Club,Sub_Club_Glasgow.jpg,22 Jamaica Street,Glasgow,Extranjero,UK,Techno,"22 Jamaica Street, Glasgow, UK"
176620,L'INCONTRO DEL SECOLO BORGHETTA STILE vs TORETTA STILE,2011-03-03,"BORGHETTA STILE vs TORETTA STILE
B Room: PushPop!generation: Matteo + DjGreedo + Genovesi (from RedHead Connection e Rock Arena)",23:00h,734,Brancaleone,Brancaleone_140.jpg,Via Levanna 11,Roma,Extranjero,Italia,Rare Groove,"Via Levanna 11, Roma, Italia"
176621,MANEGE 8,2011-03-03,DON CLEMENTE (Manege 8) + FREUND FABIAN (Honolulu Tschusa) + MASA MASALA (Manege 8),22:00h,1056,Rote Sonne,RoteSonne_Munich_140.jpg,Maximiliansplatz 5,Munich,Extranjero,Alemania,Techno,"Maximiliansplatz 5, Munich, Alemania"
176681,Club 4,2011-03-03,"Alex Under + Fernando Sanz (live)
",00:30-05:15h,77,City Hall,City_Hall_BCN_140.jpg,Rambla de Catalunya 4,Barcelona,Barcelona,España,Techno,"Rambla de Catalunya 4, Barcelona, España"
176708,ASPHIXIA GROUP PARTY,2011-03-03,"DUALITIK + TECHNOLASTICS + ISAAC DOMENEK
",00:00-05:00h,1038,KGB,KGB_Barcelona.jpg,Alegre D'Alt 55,Barcelona,Barcelona,España,Techno,"Alegre D'Alt 55, Barcelona, España"
176750,Giant,2011-03-03,Bart B More,21:00-02:00h,2648,Sutra,nologo.jpg,1870 Harbor Blvd.,"Costa Mesa, CA",Extranjero,USA,House,"1870 Harbor Blvd., Costa Mesa, CA, USA"
176788,"",2011-03-03,"Cabina abierta
",23:00h,135,El Tornillo,El_Tornillo_Valencia.jpg,Campoamor 42,Valencia,Valencia,España,Indie,"Campoamor 42, Valencia, España"
176804,"",2011-03-03,"PACHA: KASKADE + RODRIGO FERRARI
TERRAZA FREE: SANDRO HORTA + ADRIANO PAGANI",23:00h,1018,Pacha Sao Paulo,Pacha_SaoPaulo_140.jpg,Rua Mergenthaler 928,Sao Paulo,Extranjero,Brasil,House,"Rua Mergenthaler 928, Sao Paulo, Brasil"
170918,CONTROL,2011-03-04,Alan Braxe + Lifelike + Minitel Rose,22:00h,804,Avalon,Avaland_140.jpg,1735 Vine Street,Hollywood. California,Extranjero,USA,House,"1735 Vine Street, Hollywood. California, USA"
171351,5 Days Off: DMZ presents,2011-03-04,Digital Mystikz (Mala) + Digital Mystikz (Coki) + Skream + James Blake + Kode9 &The Spaceape (live) + Darkstar + Goth-Trad + Loefah + Sgt. Pokes + DJ+ + Juha,22:00-05:00h,983,Melkweg,Melkweg_Amsterdam_140.jpg,Lijnbaansgracht  234a,Amsterdam,Extranjero,Holanda,Techno,"Lijnbaansgracht  234a, Amsterdam, Holanda"
171356,5 Days Off,2011-03-04,"Goose + ...
",22:00-05:00h,982,Paradiso,Paradiso_Amsterdam.jpg,Weteringschans 6-8,Amsterdam,Extranjero,Holanda,Techno,"Weteringschans 6-8, Amsterdam, Holanda"
172854,Sensu,2011-03-04,Ricardo Villalobos,23:00-03:00h,793,Sub Club,Sub_Club_Glasgow.jpg,22 Jamaica Street,Glasgow,Extranjero,UK,Techno,"22 Jamaica Street, Glasgow, UK"
176427,Raise,2011-03-04,"Klute + Lynx + Kryptic Minds + Stray + Blu Mar Ten + PistonsBeneath + Casual Parents + The Dirty Diamonds
",22:00-06:00h,959,Corsica Studios,nologo.jpg,Elephant Road,Londres,Extranjero,UK,Breaks,"Elephant Road, Londres, UK"
173846,Colours,2011-03-04,Wolfgang Gartner + AN21 + Max Vangeli,22:00h,727,The Arches,TheArches_UK_140.jpg,253 Argyle Street,Glasgow,Extranjero,UK,House,"253 Argyle Street, Glasgow, UK"
174259,"",2011-03-04,"Damian Lazarus
",00:00-06:00h,2274,The One,TheOne_Barcelona_140.jpg,Marqués de Comillas 13-25,Barcelona,Barcelona,España,Techno,"Marqués de Comillas 13-25, Barcelona, España"
174387,Fabriclive,2011-03-04,"R1: JACKBEATS: Jackbeats + Brodinski +
R2: KILL EM ALL: Aeroplane + Shit Robot (live) + Filthy Dukes + Stompmakingme
R3: GRECO ROMAN SOUNDSYSTEM: TBC",22:00-06:00h,709,Fabric,fabric_logo.jpg,77a Charterhouse St.,London,Extranjero,UK,Breaks,"77a Charterhouse St., London, UK"
174764,Carnavalmoral 2011: Músicas Antiguas,2011-03-04,FRAN LENAERS (MEGABEAT / INTERFRONT) + RAFA PASTOR (SPOOK FACTORY) + FRANCIS (TRANSITO / LA JUNGLA) + UBALDO GARCIA  + DAVID DOMINGUES,Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Cáceres,España,Techno,"Sin confirmar, Sin confirmar, España"
175927,Pop & Dance Club,2011-03-04,"LA HABITACION ROJA (CONCIERTO ACUSTICO & DJ SET) + ROB COOKE
",00:00-06:00h,467,Yasta,Yasta_Logo.jpg,Valverde 10,Madrid,Madrid,España,Indie,"Valverde 10, Madrid, España"
175388,"",2011-03-04,Alexander Fog + Onepusher + Geshe Ewing,22:00-06:00h,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,UK,sin especificar,"Sin confirmar, Sin confirmar, UK"
175518,Low Club Day #5,2011-03-04,Simian Mobile Disco (Dj set) + Djedjotronic (Boys Noize Records) + Homeboy + Sr. Miyagi,00:00h,927,La Riviera,LaRiviera_Mad_140.jpg,Paseo Bajo de la Virgen del Puerto,Madrid,Madrid,España,Indie,"Paseo Bajo de la Virgen del Puerto, Madrid, España"
175563,DETONATE HOSPITALITY,2011-03-04,"London Elektricity + Danny Byrd + Logistics + S.P.Y + B Complex + Transit Mafia + MC's Dynamite, AD, Ruthless
Basslaced present True Tiger: P Money + Sukh Knight + Stenchman + Standalous Unltd + Blue Bear + MC Chunky",22:30h,1527,Plug,The_Plug_Sheffield.jpg,1 Rockingham Gate,Sheffield,Extranjero,UK,Drum & Bass,"1 Rockingham Gate, Sheffield, UK"
175566,Mushroom Jazz Vol. 7,2011-03-04,Mark Farina + DJ Shortkut + Don Kainoa,22:00h,807,Mighty,Mighty_SF_140.jpg,119 Utah st.,San Francisco,Extranjero,USA,House,"119 Utah st., San Francisco, USA"
175590,"",2011-03-04,Joy Rigol Colectivo Djs,23:30-03:30h,557,47,47_valencia.jpg,"Quart, 47. El Carmen",Valencia,Valencia,España,Indie,"Quart, 47. El Carmen, Valencia, España"
175612,Pow Wow,2011-03-04,Jonathan Ulysses + Lee John + Adrian Kay + Jimbojangles,22:00-03:00h,1758,Cargo,Cargo_Londres_140.jpg,83 Rivington Street,Londres,Extranjero,UK,House,"83 Rivington Street, Londres, UK"
175613,Buffa-Lobit Magenta,2011-03-04,"Paul Ritch + Okain + Javy Union + Simeon vs Bony Stuche + Álvaro Sanz + Curro Riera
",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Córdoba,España,Techno,"Sin confirmar, Sin confirmar, España"
175631,CARNAVAL SUPERMARTXE,2011-03-04,"Santi Garcia (supermartxe) + Dj Santos
",00:00-06:00h,1,No Disponible,"","","",Toledo,España,House,", , España"
175658,Exquisite Feierei,2011-03-04,"Asem Shama + Lars Wickinger (live) + Sportbrigade Sparwasser + Tres Puntos + Aron De Lima + Emanuel Syn + Michael Placke + Mongroove + Beddermann & Dahlmann + Monoton
",00:00h,2428,Suicide Circus,nologo.jpg,Revaler Strasse 99,Berlín,Extranjero,Alemania,Techno,"Revaler Strasse 99, Berlín, Alemania"
175676,"Bombs, Not Bombs with Smart Bar Music Director",2011-03-04,NATE MANIC,22:00h,805,Smartbar,Smartbar_Chicago.jpg,3730 N. Clark St.,Chicago,Extranjero,USA,House,"3730 N. Clark St., Chicago, USA"
175686,BOX PARTY,2011-03-04,D'JULZ + ARKKARONE,00:00h,749,Nouveau Casino,Nouveau_Casino_Paris.jpg,109 Rue Oberkampf,Paris,Extranjero,Francia,Techno,"109 Rue Oberkampf, Paris, Francia"
175710,Turntables On The Hudson,2011-03-04,Nickodemus & Karizma,22:00-04:00h,842,Cielo,Cielo_NYC.jpg,18 Little West 12th Street,Nueva York,Extranjero,USA,House,"18 Little West 12th Street, Nueva York, USA"
175721,Tunnelvisie 1yr anniversary,2011-03-04,Catz N Dogz + Tenpa + Dominggos + Taylan Alan + Damoon,23:00-10:00h,1841,Catwalk,catwalk_Rotterdam_140.jpg,Weena Zuid 33,Rotterdam,Extranjero,Holanda,Techno,"Weena Zuid 33, Rotterdam, Holanda"
175732,TASTE/D pres BOUQ LABEL NIGHT,2011-03-04,"SANTE (Bouq , Souvenir, Rekid, Berlin) + AMIR (Bouq, Trapez, Mainz) + SEBASTIAN LUTZ (Bouq, Mainz) + Zava (Vjcentral.it, Harrykleinbooking, München)
",23:00h,728,Harry Klein,Harry_Klein.jpg,Friedenstrasse 10,Munich,Extranjero,Alemania,House,"Friedenstrasse 10, Munich, Alemania"
175747,LIVELYRIX POETRY SLAM,2011-03-04,"up: livelyrix poetry slam: PIERRE JARAWAN (Stuttgart) + DAVID FRIEDRICH (München) + UDO TIFFERT (Lausitz, Neusorge) + MUSIC BY: DJ RUKEY (Distillery, esoulate, Leipzig)",20:00h,1025,Distillery,Distillery_Leipzig.jpg,Kurt-Eisner Strasse 108a,Leipzig,Extranjero,Alemania,Rare Groove,"Kurt-Eisner Strasse 108a, Leipzig, Alemania"
175748,Disco Biscuits,2011-03-04,Baskerville (Live) + Felix Cartal + Henzel & Disco Nova + Just Regular Guys,22:00-04:00h,918,Patronaat,Patronaat_Holanda_140.jpg,Zijlsingel 2,Harlem,Extranjero,Holanda,Disco,"Zijlsingel 2, Harlem, Holanda"
175760,NEXT PRESENTS REPLAY,2011-03-04,"JOZEF MIHALIK (WHOOP, KINKY, FUMAKILLA, UK) + SEMI STEF (UK) + TIM ANDRESEN (WHAT HAPPENS)
",23:00-06:00h,1049,Culture Box,CultureBox_Copenhague_140.jpg,Kronprinsesse Gade 54,Copenhague,Extranjero,Dinamarca,Techno,"Kronprinsesse Gade 54, Copenhague, Dinamarca"
175786,STERNE 9TH ANNIVERSARY,2011-03-04,HARDFLOOR (Live) + TAKKYU ISHINO + TEN,23:00h,750,Womb,Womb_Tokyo.jpg,"2-16 Maruyama-Cho, Shibuyaku",Tokyo,Extranjero,Japón,Techno,"2-16 Maruyama-Cho, Shibuyaku, Tokyo, Japón"
175807,"",2011-03-04,2MANYDJS (DJ Set) + Marco Dos Santos (Helmut Is Dead),23:30-07:00h,2074,Showcase,Showcase_Paris_140.jpg,Sous Le Pont de Alexandre III,Paris,Extranjero,Francia,House,"Sous Le Pont de Alexandre III, Paris, Francia"
175822,The Carnival Party,2011-03-04,CRISTIAN VARELA + HECTOR LLAMAZARES + G-KAHN + DIEGO AGUILA,23:00h,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Asturias,España,Techno,"Sin confirmar, Sin confirmar, España"
175824,Voltech Carnivale,2011-03-04,"Frank Morin + Dhanimal + Moi Martinez
",00:00-06:00h,1116,Mephisto,Mephisto_BCN_140.jpg,Roc Boronat 33,Barcelona,Barcelona,España,Techno,"Roc Boronat 33, Barcelona, España"
175839,Nitsa,2011-03-04,"RYAN DAVIS (live) (Traum- Proton Music/ GER) + SISTEMA (live) (Artifexbcn/ Bcn) + KOSMOS + JUAN B
Vj: Somni",00:30h,89,Apolo,SalaApolo_BCN_140.jpg,Nou de la Rambla 113,Barcelona,Barcelona,España,Techno,"Nou de la Rambla 113, Barcelona, España"
175842,La [2] de Nitsa: Fiesta Gran Derby A Viva Veu,2011-03-04,THE SECRET SOCIETY + NINE STORIES + A VIVA VEU DJ´S + DJ COCO,00:30h,705,La [2] de Apolo,SalaApolo2_BCN_140.jpg,Nou de la Rambla 113,Barcelona,Barcelona,España,Indie,"Nou de la Rambla 113, Barcelona, España"
175855,Fritz Kalkbrenner's Here Today Gone Tomorrow Album Tour,2011-03-04,01 || Fritz Kalkbrenner & Ille Bitch & Stevie Wonda,23:00-05:00h,1037,Stalker,Stalker_Holanda_140.jpg,Kromme Elleboogsteeg 20,Haarlem,Extranjero,Holanda,House,"Kromme Elleboogsteeg 20, Haarlem, Holanda"
175865,"",2011-03-04,"Sergio Cruz + Alex Nomaklimato
",22:00-06:00h,1299,Komplot,Komplot_SanSebastian_140.jpg,Pedro Egaña 5,San Sebastián,Guipúzcoa,España,House,"Pedro Egaña 5, San Sebastián, España"
175883,Electronic Dreams Sessión Essenzia,2011-03-04,"Javier De Baraja + Alberto Santana + Gary Df
",23:00-06:00h,2315,Bitácora,Bitacora_Valladolid_140.jpg,Enrique Cubero s/n,Valladolid,Valladolid,España,House,"Enrique Cubero s/n, Valladolid, España"
175886,"",2011-03-04,P3Z,00:30h,174,Etxekalte,Etxekalte.jpg,Mari 1,San Sebastián,Guipúzcoa,España,Rare Groove,"Mari 1, San Sebastián, España"
175907,"",2011-03-04,"Fabrizio maurizi (M-nus, Italia) + SM aka Soulrack & MIkel_E",00:30-07:30h,172,The Image,The_Image_Bilbao.jpg,Sabino Arana 56,Berango,Vizcaya,España,House,"Sabino Arana 56, Berango, España"
175946,"",2011-03-04,"21.30h Concierto: Moya Kalongo (Entrada: 10  cerveza/refresco incl.)
23.00h Marcos Juandó + Eduardo Domingo + Pablo Sánchez",23:00-05:00h,1765,Marula Café,MarulaCafe_Barcelona_140.jpg,Escudellers 49,Barcelona,Barcelona,España,Rare Groove,"Escudellers 49, Barcelona, España"
175971,The Gallery,2011-03-04,"Box: Ferry Corsten (3 hours) + Lange + Mat Zo
103: Gavyn Mytchel + Steve Lee + Kieran Brindley + Dainty Doll + Oliver Garth
LOFT: Subbass: Peter Cowens & Paul Welford + J Nova + Jason Hard + Tavish + Filippo + Troy
BABY BOX: Big Love: Miss Crazy D + Doll Rockers (Mark Jones & Johnny Olley) + Rom1 + Paul Cassey & Sam Beckett + Fixxy + Luke Meadows
",23:00h,714,Ministry Of Sound,Ministry_of_Sound.jpg,103 Gaunt St,Londres,Extranjero,UK,House,"103 Gaunt St, Londres, UK"
175979,MARDI GRAS,2011-03-04,GABRIEL & DRESDEN,21:00h,1154,Ruby Skye,Ruby_Skye_SF.jpg,420 Mason Street,San Francisco,Extranjero,USA,House,"420 Mason Street, San Francisco, USA"
175986,Just Beats,2011-03-04,Bodyrox + Petchy + Ben Cain,22:00-05:00h,852,Pacha London,Pacha_London_140.jpg,Terminus Place,Londres,Extranjero,UK,House,"Terminus Place, Londres, UK"
175989,SOWESO AND 'HEIDI PRESENTS THE JACKATHON',2011-03-04,HEIDI (DE) + LAUHAUS + KABALE UND LIEBE (LIVE),23:00h,1621,Studio 80,Studio80_Amsterdam_140.jpg,Rembrandtplein 17,Amsterdam,Extranjero,Holanda,Techno,"Rembrandtplein 17, Amsterdam, Holanda"
176003,Le Batofar & Hypercolour présentent: BAZZAR 15,2011-03-04,"BURGER & VOIGT (live, Kompakt) + AXEL BOMAN + MAYA JANE COLES + ALEX JONES + CEDRIC MAISON + STE ROBERTS
",23:00h,798,Batofar,Batofar_Paris_140.jpg,11 Quai François Mauriac,Paris,Extranjero,Francia,Techno,"11 Quai François Mauriac, Paris, Francia"
176020,Wax:On,2011-03-04,Erol Alkan,23:00h,2143,Digital,Digital_Newcastle_140.jpg,Times Square,Newcastle,Extranjero,UK,Drum & Bass,"Times Square, Newcastle, UK"
176028,CLR Residency,2011-03-04,"TOMMY FOUR SEVEN (album release party, D) + MONOLOC (D) + DJERRY C
",23:00h,1391,D! Club,nologo.jpg,Place Centrale,Lausanne,Extranjero,Suiza,Techno,"Place Centrale, Lausanne, Suiza"
176034,"",2011-03-04,Sharam,22:00-06:00h,722,Pacha New York,Pacha_NewYork_140.jpg,618 West 46th St,Nueva York,Extranjero,USA,House,"618 West 46th St, Nueva York, USA"
176036,Peoples Present Cocoon Label Night,2011-03-04,"Joris Voorn + Ingo Boss + Tofke + Deltano + Lins + Kazzino
Balcony: Bas Amro + Lewis Martin + Flatfish + Thomas Van Hoecke",23:00-06:00h,795,Café D'Anvers,Cafe_D_Anvers.jpg,Verversrui 15,Amberes,Extranjero,Bélgica,Techno,"Verversrui 15, Amberes, Bélgica"
176042,POW!WOW,2011-03-04,JEREMY P. CAULFIELD (DUMB UNIT) + ED DAVENPORT (LIEBE DETAIL),23:00h,794,Week End,weekend_berlin_140.jpg,12th Floor. Alexander Platz 5,Berlin,Extranjero,Alemania,House,"12th Floor. Alexander Platz 5, Berlin, Alemania"
176064,"",2011-03-04,JULIO EL FRANCÉS,23:00h,1466,Magazine,Magazine_Valencia_140.jpg,"Pérez Escrich, 19",Valencia,Valencia,España,Indie,"Pérez Escrich, 19, Valencia, España"
176088,"",2011-03-04,"Javier Zurita
",23:00-03:00h,966,El Rincón de San Pedro,ElRinconDeSanPedro_Granada_140.jpg,"Carrera del Darro, 12",Granada,Granada,España,House,"Carrera del Darro, 12, Granada, España"
176118,The Soulfood Session,2011-03-04,Jadd & Kwenya Carreira,23:30-06:00h,271,Marula Café,Marula_Cafe.jpg,"Calle de Caños Viejos, 3",Madrid,Madrid,España,Rare Groove,"Calle de Caños Viejos, 3, Madrid, España"
176126,FESTIVAL REC11:,2011-03-04,"22:00h COSMONAUTA (concierto) (Entrada libre, consumición obligatoria)
00:00h DJ2D2 AV Set (gratis)
",22:00-03:30h,141,Café La Palma,Cafe_LaPalma_Madrid.jpg,La Palma 62,Madrid,Madrid,España,sin especificar,"La Palma 62, Madrid, España"
176147,"",2011-03-04,"Sala A: JuanPopp
Sala B: MICROCLUB",00:00h,17,Planta Baja,Planta_Baja_140.jpg,Calle del Horno de Abad 11,Granada,Granada,España,Rare Groove,"Calle del Horno de Abad 11, Granada, España"
176163,Play It Loud Tour,2011-03-04,Marco Carola,21:00h,817,Kristal Club,Kristal_Rumania_140.jpg,"Str.I.S.Bach no.2, 2nd district",Bucarest,Extranjero,Rumanía,House,"Str.I.S.Bach no.2, 2nd district, Bucarest, Rumanía"
176193,"",2011-03-04,"Joseph Capriati
",23:30-05:00h,856,Villa Rouge,VillaRouge_Montpellier_140.jpg,Rte de Palavas. Lattes,Montpellier,Extranjero,Francia,Techno,"Rte de Palavas. Lattes, Montpellier, Francia"
176209,"",2011-03-04,"Rawmatroid Showcase
",00:00-04:30h,1525,Fanzine,Fanzine_Corunha_140.jpg,Atocha Alta 40,A Coruña,La Coruña,España,House,"Atocha Alta 40, A Coruña, España"
176219,Presentación 808Nights!,2011-03-04,"Systematic + Pac Os X + Foto + iPagan + Yoikol
",23:00-06:00h,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Toledo,España,Techno,"Sin confirmar, Sin confirmar, España"
176241,"",2011-03-04,"Pau Roca (Libido, Struments) + Gon (Libido) + Jönas Snauffer (Digitalize)
Redrum: N & AF",01:00-06:00h,405,BeCool,be_cool_140.jpg,"Plaça Joan Llongueras, 5",Barcelona,Barcelona,España,House,"Plaça Joan Llongueras, 5, Barcelona, España"
176267,"",2011-03-04,"21h AFRO NIGHT (Fusión - 5)
23h Dj Bombín",21:00h,547,La Boca del Lobo,La_Boca_Del_Lobo.jpg,Echegaray 11,Madrid,Madrid,España,Indie,"Echegaray 11, Madrid, España"
176284,Magnet,2011-03-04,"Disco & Tanzstube: Steve Bug (Poker Flat, Ovum, Berlin) + Regional Liga + Chris Mono & Matija + Tomy Gips + Mik Maroo + Mismo",23:00h,1112,Hive Club,HiveClub_Zurich_140.jpg,Geroldstrasse 5,Zurich,Extranjero,Suiza,Techno,"Geroldstrasse 5, Zurich, Suiza"
176294,Aspekt Labelnight,2011-03-04,Mitja Prinz + Match Hoffman + Marcio Kantana + Heckler & Koch + Jay Key + Marlina,23:00h,832,Maria,Maria_Berlin.jpg,Stralauer Platz 33-34,Berlín,Extranjero,Alemania,Techno,"Stralauer Platz 33-34, Berlín, Alemania"
176326,TUNA PARK,2011-03-04,"+4BAR: Beachcoma Labelnight: Ada (Areal, IRR, Kompakt) + Metope (Areal, IRR, Beachcoma) + Pan/Tone (Live & DJ, Kompakt, Beachcoma)
TRESOR: Savas Pascalidis (Lasergun, Gigolo Rec.) + Good Groove (Frisbee) + Hintergrundrauschen (Tresor)
",00:00h,720,Tresor,tresor.jpg,Köpenicker Str. 59-73,Berlín,Extranjero,Alemania,Techno,"Köpenicker Str. 59-73, Berlín, Alemania"
176329,AUTOMATIK,2011-03-04,"DUSTY KID (Boxer, BpitchControl, It) + PAUL NAZCA (Sign Industry, Boxer, Fr) +
LOODBOY (BTRAX, FFC, SPIROLIZE, Fr)
",00:00h,723,Rex Club,Rex_Club.jpg,5 Boulevard Poissonnière,Paris,Extranjero,Francia,Techno,"5 Boulevard Poissonnière, Paris, Francia"
