id,province_id,name,xmin_,ymin_,xmax_,ymax_
17,38,GRANADILLA DE ABONA,3404881892,31008624867,3546942860,31223143788
19,38,GUIA DE ISORA,3193325961,31156595812,3355449300,31287219729
20,38,GÜÍMAR,3517093953,31238291290,3667588632,31354377385
21,38,HERMIGUA,2795407450,31108073125,2904282776,31194797043
22,38,ICOD DE LOS VINOS,3288691119,31282312093,3400094496,31422973763
18,38,LA GUANCHA,3348983258,31310917164,3425367868,31428422142
23,38,LA LAGUNA,3618324646,31465268242,3760543408,31621473778
25,38,LA MATANZA DE ACENTEJO,3555267608,31433191389,3622386345,31497021808
26,38,LA OROTAVA,3343377339,31200649844,3565826332,31453475759
51,38,LA VICTORIA DE ACENTEJO,3541888854,31411895637,3613258911,31471793952
24,38,LOS LLANOS DE ARIDANE,2125132466,31616210965,2190613383,31753432210
31,38,LOS REALEJOS,3404561369,31302600877,3476033043,31434235435
42,38,LOS SILOS,3200592309,31329717137,3243236711,31421589316
28,38,PUERTO DE LA CRUZ,3461211258,31412858330,3511308750,31448596543
29,38,PUNTAGORDA,2063017421,31826398709,2178438356,31891073599
30,38,PUNTALLANA,2228589668,31783519251,2340542820,31871575319
33,38,SAN ANDRÉS Y SAUCES,2213205607,31825858442,2313140701,31912469337
34,38,SAN JUAN DE LA RAMBLA,3376853565,31318115658,3440977316,31424574605
35,38,SAN MIGUEL,3384118074,30991884800,3431803179,31128260109
36,38,SAN SEBASTIÁN DE LA GOMERA,2796072322,31022206997,2939695205,31167550914
37,38,SANTA CRUZ DE LA PALMA,2218411881,31748427388,2311955024,31824268643
38,38,SANTA CRUZ DE TENERIFE,3682424312,31431017048,3905462133,31638095347
39,38,SANTA ÚRSULA,3521276328,31392583449,3589161253,31469419367
40,38,SANTIAGO DEL TEIDE,3181936929,31234230677,3355608397,31334802493
43,38,TACORONTE,3598605216,31456773712,3657034025,31564181805
45,38,TAZACORTE,2116026522,31662265828,2164029483,31738655636
46,38,TEGUESTE,3655968739,31521789683,3735478095,31584554559
47,38,TIJARAFE,2075124369,31728082519,2170975300,31840537831
49,38,VALLE GRAN REY,2691772625,31081252908,2773100545,31163296485
50,38,VALLE HERMOSO,2693327670,31044568366,2812464068,31236554469
48,38,VALVERDE,2015333104,30664503712,2160986385,30842613331
52,38,VILAFLOR,3340393057,31098060174,3418602217,31214111551
53,38,VILLA DE MAZO,2215030625,31581765055,2311700460,31707490262
1,39,ALFOZ DE LLOREDO,3977154579,47995612227,4089243221,48077326263
2,39,AMPUERO,4615950091,47935342198,4710015070,48014108737
3,39,ANIEVAS,4162456287,47807102728,4208643909,47874011856
4,39,ARENAS DE IGUÑA,4035455928,47749818640,4229166616,47871904975
5,39,ARGOÑOS,4584597969,48103807515,4618491962,48129259485
6,39,ARNUERO,4520575967,48098492798,4585430554,48177432927
7,39,ARREDONDO,4443328290,47869601706,4529348455,47949756041
8,39,ASTILLERO,4303472137,48040913750,4346741953,48073095075
9,39,BARCENA DE CICERO,4542402709,48022572234,4625344202,48089482141
10,39,BARCENA DE PIE DE CONCHA,4077823024,47714218115,4180579036,47773308536
11,39,BAREYO,4469809751,48092345791,4532940084,48182463820
12,39,CABEZON DE LA SAL,3958300560,47919854509,4054187167,48007199530
13,39,CABEZON DE LIEBANA,3687869101,47710046499,3809687960,47812342431
14,39,CABUERNIGA,3877664714,47771975887,4032684513,47924386588
15,39,CAMALEÑO,3494635077,47705895711,3677341087,47861773034
16,39,CAMARGO,4252620861,48029620046,4350512694,48105445511
27,39,CAMPOO DE ENMEDIO,4033225402,47524684432,4126899603,47714421565
17,39,CAMPOO DE YUSO,4112876430,47596822652,4286716541,47702050923
18,39,CARTES,4083076359,47939783988,4142776986,47999850008
19,39,CASTAÑEDA,4218382281,47938187636,4278315690,47994563713
20,39,CASTRO-URDIALES,4728437406,47924652077,4880184076,48076216251
21,39,CIEZA,4036563468,47829180687,4135691988,47899435293
22,39,CILLORIGO DE LIEBANA,3588897510,47793557564,3773699432,47913055521
23,39,COLINDRES,4624112816,48025762877,4671718137,48060098522
24,39,COMILLAS,3930799170,47994985439,3983359742,48057309614
103,39,COMUNIDAD CAMPOO-CABUERNIGA,3898475775,47669329799,4002752742,47781652269
25,39,CORRALES DE BUELNA,4068184064,47859578136,4174318415,47950115819
26,39,CORVERA DE TORANZO,4186297051,47786102437,4271393312,47924623332
28,39,ENTRAMBASAGUAS,4408286073,47958881567,4504355148,48069711727
29,39,ESCALANTE,4534507867,48081163721,4609254492,48117010813
30,39,GURIEZO,4698068386,47931559081,4818119904,48041564025
31,39,HAZAS DE CESTO,4498603932,48035262254,4564194864,48089233151
32,39,HERMANDAD DE CAMPOO DE SUSO,3849262626,47561222478,4080871190,47749087849
33,39,HERRERIAS,3761412630,47930675329,3852032967,47997576598
34,39,LAMASON,3742575396,47786919700,3833659577,47936874650
35,39,LAREDO,4626242487,48035195795,4691569375,48095424633
36,39,LIENDO,4672954238,48006464653,4738245955,48073671388
37,39,LIERGANES,4345291039,47937193214,4425860057,48034321573
38,39,LIMPIAS,4646602992,48005570136,4686004624,48057035940
39,39,LUENA,4218613199,47656982503,4325128495,47818633800
40,39,MARINA DE CUDEYO,4341904417,48045569997,4427466473,48112235844
41,39,MAZCUERRAS,3989497213,47889615489,4098195773,47985386912
42,39,MEDIO CUDEYO,4340660746,48005038181,4426242415,48065811081
43,39,MERUELO,4503328504,48079668480,4552489093,48129144416
44,39,MIENGO,4162124534,48055635741,4230329049,48113544795
45,39,MIERA,4377649340,47895288958,4453491605,47964749221
46,39,MOLLEDO,4105502076,47714517419,4233534738,47808533574
47,39,NOJA,4557554283,48122610363,4615729894,48163428574
48,39,PENAGOS,4307331984,47941905344,4374297180,48025370359
49,39,PEÑARRUBIA,3668531673,47838857445,3764473995,47957694951
50,39,PESAGUERO,3691670470,47641804447,3827216404,47744367407
51,39,PESQUERA,4113373105,47690052149,4154249307,47729028425
52,39,PIELAGOS,4179157785,47979748267,4304941380,48141959159
53,39,POLACIONES,3792281201,47661402243,3905720131,47781798033
54,39,POLANCO,4154991952,48009616531,4212739474,48062540895
55,39,POTES,3662459518,47769799300,3693832084,47814684293
56,39,PUENTE VIESGO,4178277259,47887363049,4241112121,47991558303
57,39,RAMALES DE LA VICTORIA,4593005510,47873242169,4685683681,47934789280
58,39,RASINES,4610442931,47904428899,4726224964,47979988470
59,39,REINOSA,4063113476,47600238558,4087269938,47633435486
60,39,REOCIN,4047983244,47970253974,4129161781,48039009885
61,39,RIBAMONTAN AL MAR,4371951611,48088978198,4485961923,48159613555
62,39,RIBAMONTAN AL MONTE,4419203969,48028293723,4506299413,48103067009
63,39,RIONANSA,3795068932,47770624381,3914936978,47955307558
64,39,RIOTUERTO,4404029045,47946536651,4486295964,48016651825
65,39,ROZAS DE VALDEARROYO,4112849066,47530498084,4230545010,47625482837
66,39,RUENTE,3925354606,47829297232,4046083554,47927990476
67,39,RUESGA,4422894149,47870067027,4616777354,47994369803
68,39,RUILOBA,3962979805,48017553672,4012040389,48063056521
69,39,SAN FELICES DE BUELNA,4126808052,47867009264,4193202234,47954125881
70,39,SAN MIGUEL DE AGUAYO,4140804795,47657803895,4221085507,47729163623
71,39,SAN PEDRO DEL ROMERAL,4284865274,47699842532,4386604731,47805622781
72,39,SAN ROQUE DE RIOMIERA,4375945213,47784527549,4468736198,47926128720
80,39,SAN VICENTE DE LA BARQUERA,3827702759,47973228288,3920966255,48070892993
73,39,SANTA CRUZ DE BEZANA,4253272541,48067726417,4297586197,48143625816
74,39,SANTA MARIA DE CAYON,4249623751,47914108485,4381978767,47989785770
900,39,SANTANDER,4281691488,48095163896,4383970249,48162837214
76,39,SANTILLANA DEL MAR,4073685939,48017754135,4156145097,48090351635
77,39,SANTIURDE DE REINOSA,4077273368,47650120511,4153451792,47730982514
78,39,SANTIURDE DE TORANZO,4225498461,47802950856,4294484029,47942339173
79,39,SANTOÑA,4606792096,48096506234,4656896805,48132525344
81,39,SARO,4311843934,47884265456,4385154330,47927674161
82,39,SELAYA,4335629203,47805041546,4414621108,47875086107
83,39,SOBA,4425057549,47757227565,4660065798,47895818968
84,39,SOLORZANO,4493379001,47978416146,4558386881,48046620803
85,39,SUANCES,4113354974,48040544677,4178031042,48110275103
86,39,TOJOS,3933411006,47721216860,4086351474,47832014269
87,39,TORRELAVEGA,4123241970,47948306785,4190553208,48040041103
88,39,TRESVISO,3595460434,47876861537,3676755098,47923273056
89,39,TUDANCA,3850343764,47718476921,3924003106,47861270276
90,39,UDIAS,3948556776,47969945143,4014802851,48017294243
95,39,VAL DE SAN VICENTE,3752702054,47989234917,3850026225,48063137425
91,39,VALDALIGA,3846110124,47915210963,3973053328,48055308244
92,39,VALDEOLEA,3988500277,47443665183,4089786383,47572755089
93,39,VALDEPRADO DEL RIO,4061691482,47442751193,4209122479,47558820489
94,39,VALDERREDIBLE,4031380405,47345226767,4335057449,47566721793
96,39,VEGA DE LIEBANA,3560838496,47641162850,3708963767,47783978159
97,39,VEGA DE PAS,4286332754,47722061079,4452045941,47834539164
98,39,VILLACARRIEDO,4271899775,47807260804,4394596703,47899499172
99,39,VILLAESCUSA,4265917391,47979446780,4348583886,48052687835
100,39,VILLAFUFRE,4249689357,47870567899,4321236833,47934988495
101,39,VILLAVERDE DE TRUCIOS,4751789068,47829912447,4798992984,47907244478
102,39,VOTO,4534937113,47945050043,4654892052,48045468051
1,5,ADANERO,3611577077,45308047908,3689795650,45370153375
2,5,ADRADA,3552702054,44567916107,3633656884,44701363592
5,5,ALBORNOS,3385718065,45193658473,3442691706,45248497515
7,5,ALDEANUEVA DE SANTA CRUZ,2915954429,44703773357,2965711670,44752634109
8,5,ALDEASECA,3453016626,45422453838,3516585737,45478532848
10,5,ALDEHUELA,2938000016,44737069351,2986134828,44804283613
12,5,AMAVIDA,3225671193,44905154307,3283647940,44974050099
13,5,ARENAL,3197612898,44571886658,3256495234,44643794435
14,5,ARENAS DE SAN PEDRO,3111387012,44398959527,3343903956,44596360377
15,5,AREVALILLO,2961873565,44927981561,3025141400,44989356994
16,5,AREVALO,3506020056,45380044686,3607694118,45523774381
17,5,AVEINTE,3433781578,45141184770,3474939177,45194376415
18,5,AVELLANEDA,2949069393,44720538323,2999281357,44753948863
900,5,AVILA,3462948918,44912165526,3774292055,45130880504
21,5,BARCO DE AVILA,2835464145,44682951496,2889102108,44723410845
22,5,BARRACO,3571485649,44670483616,3711993242,44903002669
23,5,BARROMAN,3352818462,45431718216,3417059612,45503330364
24,5,BECEDAS,2731237779,44694213141,2811212805,44786261842
25,5,BECEDILLAS,3011646311,44877902933,3070826121,44966534244
26,5,BERCIAL DE ZAPARDIEL,3310845186,45424459884,3366803356,45487957435
27,5,BERLANAS,3478962675,45158174185,3538657478,45212107334
29,5,BERNUY-ZAPARDIEL,3326231427,45347709575,3407883473,45401132611
30,5,BERROCALEJO DE ARAGONA,3634898225,45044617025,3672841253,45083145871
33,5,BLASCOMILLAN,3170912223,45164627180,3272879751,45263902669
34,5,BLASCONUÑO DE MATACABRAS,3302233895,45540333762,3360948063,45591676249
35,5,BLASCOSANCHO,3579894097,45241799783,3646420254,45290859712
36,5,BOHODON,3499368053,45282159504,3595627895,45335514687
37,5,BOHOYO,2871598797,44583862493,3034096112,44675406835
38,5,BONILLA DE LA SIERRA,3049470580,44854332633,3151992804,44999902229
39,5,BRABOS,3336674756,45092430911,3396736470,45167394883
40,5,BULARROS,3400137941,45059424828,3490844972,45157297038
41,5,BURGOHONDO,3447659491,44657811720,3534555152,44778722258
42,5,CABEZAS DE ALAMBRE,3431546334,45310905753,3476386059,45357864466
43,5,CABEZAS DEL POZO,3316180291,45382275106,3380386703,45437208016
44,5,CABEZAS DEL VILLAR,3086553144,44982675592,3200589554,45188268266
45,5,CABIZUELA,3446895804,45261008918,3502005829,45323735886
46,5,CANALES,3374671621,45386646474,3420793477,45418064980
47,5,CANDELEDA,2980871033,44420473180,3122820502,44600216682
48,5,CANTIVEROS,3317315787,45332071474,3394462593,45383778656
49,5,CARDEÑOSA,3488414630,45070129000,3576168488,45152726009
51,5,CARRERA,2806294861,44670658552,2848817614,44733538243
52,5,CASAS DEL PUERTO DE VILLATORO,3104492056,44857883968,3217220030,44916974309
53,5,CASASOLA,3423128395,45005879185,3494945737,45066816048
54,5,CASAVIEJA,3463593947,44583467169,3533390856,44675853164
55,5,CASILLAS,3636932197,44637964062,3690034750,44675847236
56,5,CASTELLANOS DE ZAPARDIEL,3365842460,45468074788,3430802577,45520577108
57,5,CEBREROS,3690795266,44738905657,3883230697,44857169958
58,5,CEPEDA LA MORA,3225268669,44766494676,3298476140,44845641335
67,5,CHAMARTIN,3336290019,45061373234,3376895070,45128050884
59,5,CILLAN,3286876906,45041523782,3347240716,45107302618
60,5,CISLA,3273043643,45345479683,3332440727,45411117555
61,5,COLILLA,3486540624,44989550578,3547834579,45029280244
62,5,COLLADO DE CONTRERAS,3350711763,45250285127,3408504618,45304378711
63,5,COLLADO DEL MIRON,2987868236,44898936215,3019515003,44932334490
271,5,COMUNIDAD ARENAS S. PEDRO-CANDELEDA,3065501313,44393445972,3174283285,44601781257
64,5,CONSTANZANA,3387162611,45289300560,3458004195,45361617862
65,5,CRESPOS,3308127682,45206809758,3370474800,45300271303
66,5,CUEVAS DEL VALLE,3245581919,44596851402,3300042191,44657363088
272,5,DIEGO DEL CARPIO,2982215947,45009886563,3062436084,45091053057
69,5,DONJIMENO,3414180263,45344546999,3466472046,45389960679
70,5,DONVIDAS,3465262374,45474567814,3507320504,45521265949
72,5,ESPINOSA DE LOS CABALLEROS,3564124494,45398945309,3637288443,45448527041
73,5,FLORES DE AVILA,3208130110,45293209300,3287258026,45391165606
74,5,FONTIVEROS,3307823833,45294586335,3399037226,45357121167
75,5,FRESNEDILLA,3561098111,44521808683,3625711677,44591801398
76,5,FRESNO,3486965402,44962797571,3553180516,45008431100
77,5,FUENTE EL SAUZ,3377146163,45352285656,3425789456,45398075603
78,5,FUENTES DE AÑO,3367673028,45407745778,3426097074,45462092107
79,5,GALLEGOS DE ALTAMIROS,3356005514,45045020441,3413968090,45105688266
80,5,GALLEGOS DE SOBRINOS,3144375849,45034456657,3256683738,45120273668
81,5,GARGANTA DEL VILLAR,3178051386,44768269045,3227784078,44830522739
82,5,GAVILANES,3376159330,44527539961,3442437438,44645942936
83,5,GEMUÑO,3466102806,44917173886,3526714866,44970923593
85,5,GIL GARCIA,2777597199,44563272304,2819843736,44658896351
84,5,GILBUENA,2774756315,44734559319,2818280716,44810375331
86,5,GIMIALCON,3176974498,45235240766,3231177829,45303702516
87,5,GOTARRENDURA,3521213885,45192556489,3565952424,45233936835
88,5,GRANDES Y SAN MARTIN,3312224212,45124667658,3368028622,45163930087
89,5,GUISANDO,3135168407,44470093866,3209770534,44591123878
90,5,GUTIERRE-MUÑOZ,3577096033,45329938045,3656098073,45395547201
92,5,HERNANSANCHO,3514717078,45213827329,3589243318,45267068266
93,5,HERRADON DE PINARES,3643541131,44897641804,3750226851,44984260909
94,5,HERREROS DE SUSO,3243728534,45154456035,3305056209,45222755566
95,5,HIGUERA DE LAS DUEÑAS,3576487660,44509996747,3675259560,44590112849
96,5,HIJA DE DIOS,3312755219,44848421786,3353620992,44899308647
97,5,HORCAJADA,2860514221,44735735232,2956932152,44831205378
99,5,HORCAJO DE LAS TORRES,3190973882,45442678526,3276473176,45531698123
100,5,HORNILLO,3144304491,44558110057,3233819029,44625625753
102,5,HOYO DE PINARES,3728837668,44796643119,3886914648,44892664763
101,5,HOYOCASERO,3268868499,44691195817,3347011649,44803087111
103,5,HOYORREDONDO,2932208227,44786832531,2981104530,44847582163
106,5,HOYOS DE MIGUEL MUÑOZ,3214568923,44709154175,3275382234,44756038542
104,5,HOYOS DEL COLLADO,3117873038,44682761139,3146485382,44755683278
105,5,HOYOS DEL ESPINO,3125041517,44590020685,3186333035,44748496420
107,5,HURTUMPASCUAL,3193057367,45027089768,3251889706,45083825108
108,5,JUNCIANA,2808919884,44731402744,2843294450,44809380144
109,5,LANGA,3409146613,45378095673,3473743002,45440440565
110,5,LANZAHITA,3320537083,44467507387,3387174500,44545377849
113,5,LLANOS DE TORMES,2857086927,44661637531,2941515619,44702693090
112,5,LOSAR DEL BARCO,2817809110,44720184530,2876765411,44786122613
114,5,MADRIGAL DE LAS ALTAS TORRES,3211386586,45449872167,3371558106,45582950638
115,5,MAELLO,3623831252,45141145836,3760014389,45275768073
116,5,MALPARTIDA DE CORNEJA,2982670848,44847510916,3032281465,44919726032
117,5,MAMBLAS,3265291963,45381062803,3332602098,45458141210
118,5,MANCERA DE ARRIBA,3160739455,45153410067,3216532647,45213038014
119,5,MANJABALAGO,3216709502,45011956001,3282580008,45079679204
120,5,MARLIN,3442809650,45067101807,3474828526,45104655681
121,5,MARTIHERRERO,3447640682,45022202991,3538767528,45082445403
122,5,MARTINEZ,2973088206,44974686974,3042581157,45030746187
123,5,MEDIANA DE VOLTOYA,3665929211,45045059047,3714372614,45115859323
124,5,MEDINILLA,2760887516,44782233695,2831350942,44843689659
125,5,MENGAMUÑOZ,3273044731,44826538091,3316919877,44885842804
126,5,MESEGAR DE CORNEJA,3018412297,44845507252,3078854932,44974924842
127,5,MIJARES,3400928233,44531473049,3471365748,44670390850
128,5,MINGORRIA,3543133058,45105763939,3622987476,45183772237
129,5,MIRON,2939814955,44884334949,3004464129,44971855418
130,5,MIRONCILLO,3439563266,44874521202,3482092633,44947622710
131,5,MIRUEÑA DE LOS INFANZONES,3187318635,45076928228,3274177066,45150773151
132,5,MOMBELTRAN,3242061860,44444967297,3370831239,44615261375
133,5,MONSALUPE,3466833848,45121592114,3515888096,45178103841
134,5,MORALEJA DE MATACABRAS,3345426892,45510757716,3397658508,45564315183
135,5,MUÑANA,3244283427,44924316740,3327160611,44997198359
136,5,MUÑICO,3251957906,45060663409,3311181551,45120017846
138,5,MUÑOGALINDO,3360333525,44928481658,3415766524,44995809001
139,5,MUÑOGRANDE,3334015052,45172620077,3400356217,45228453705
140,5,MUÑOMER DEL PECO,3386819038,45235420274,3432750056,45289661338
141,5,MUÑOPEPE,3445553804,44981439833,3482461431,45021458455
142,5,MUÑOSANCHO,3261914814,45293862980,3315560320,45357496125
143,5,MUÑOTELLO,3253655785,44873075896,3305498341,44937406456
144,5,NARRILLOS DEL ALAMO,2859691735,44907832635,2972160648,44987769927
145,5,NARRILLOS DEL REBOLLAR,3314661289,45024328347,3376376013,45072282993
149,5,NARROS DE SALDUEÑA,3405185272,45239644586,3436647130,45299887409
147,5,NARROS DEL CASTILLO,3226614278,45206874301,3305851952,45279449441
148,5,NARROS DEL PUERTO,3290850901,44867656751,3328355924,44917626882
152,5,NAVA DE AREVALO,3461855822,45353194649,3561967821,45454643250
153,5,NAVA DEL BARCO,2795543723,44555110503,2861646873,44653745330
151,5,NAVACEPEDILLA DE CORNEJA,3126357824,44806471797,3205073911,44879696420
154,5,NAVADIJOS,3196140529,44743966037,3262593365,44794061156
155,5,NAVAESCURIAL,3038009486,44786040125,3129762598,44854899739
156,5,NAVAHONDILLA,3703039108,44639271737,3767459684,44702316303
157,5,NAVALACRUZ,3282537226,44769784942,3415854934,44835548971
158,5,NAVALMORAL,3480579079,44772467705,3555804202,44848454552
159,5,NAVALONGUILLA,2788588675,44523857576,2935960411,44644039132
160,5,NAVALOSA,3341937924,44689058561,3427920656,44762268356
161,5,NAVALPERAL DE PINARES,3740197000,44898852519,3819213745,44995187669
162,5,NAVALPERAL DE TORMES,3022054674,44578666316,3107564632,44764641044
163,5,NAVALUENGA,3512116476,44688178966,3626801088,44781471575
164,5,NAVAQUESERA,3341068756,44751920867,3414661175,44777843684
165,5,NAVARREDONDA DE GREDOS,3157164988,44617013617,3252330738,44750417821
166,5,NAVARREDONDILLA,3404282177,44759954911,3482461114,44807643865
167,5,NAVARREVISCA,3366110839,44654336089,3460728575,44732963269
168,5,NAVAS DEL MARQUES,3797011580,44891511084,3920028649,44998229555
169,5,NAVATALGORDO,3392119691,44730401572,3463618177,44773844059
170,5,NAVATEJARES,2824653787,44646038626,2866927877,44693615241
171,5,NEILA DE SAN MIGUEL,2724615909,44768823152,2768201076,44814743740
172,5,NIHARRA,3419310656,44927107361,3466088537,44975905042
173,5,OJOS-ALBOS,3686683183,45053662900,3772309782,45151818933
174,5,ORBITA,3572996503,45368921588,3644101144,45415971883
175,5,OSO,3480840659,45199846720,3534814277,45274766278
176,5,PADIERNOS,3380361416,44945353889,3462337559,45033958172
177,5,PAJARES DE ADAJA,3588635791,45277545971,3644412348,45346395726
178,5,PALACIOS DE GODA,3472973573,45473046610,3562114237,45572558660
179,5,PAPATRIGO,3428785291,45230196787,3474796670,45309966927
180,5,PARRAL,3300652090,45157927104,3340311365,45204959360
181,5,PASCUALCOBO,3054526539,44984372181,3114688078,45050280571
182,5,PEDRO BERNARDO,3322614370,44499954412,3428396790,44633826807
183,5,PEDRO-RODRIGUEZ,3469259567,45316900120,3528364469,45354433731
184,5,PEGUERINOS,3869734809,44954712197,4020856765,45063555217
185,5,PEÑALBA DE AVILA,3510117577,45135680088,3588321854,45223251467
186,5,PIEDRAHITA,2972484118,44798144567,3061340763,44858684886
187,5,PIEDRALAVES,3493742288,44596289220,3592081542,44695613020
188,5,POVEDA,3214326473,44918987480,3254068998,44958454767
189,5,POYALES DEL HOYO,3149066084,44480357546,3173010225,44502399246
190,5,POZANCO,3573919979,45151790666,3618049776,45205433847
191,5,PRADOSEGAR,3220902701,44876413710,3261386896,44925477595
192,5,PUERTO CASTILLA,2709794970,44551523050,2799215350,44660844543
193,5,RASUEROS,3227199558,45382403320,3302316335,45482677961
194,5,RIOCABADO,3461592142,45187909461,3507356707,45270466899
195,5,RIOFRIO,3448631777,44853012382,3579130070,44940695545
196,5,RIVILLA DE BARAJAS,3274145159,45231899181,3341778672,45315996678
197,5,SALOBRAL,3454129320,44949922445,3491149806,44992866952
198,5,SALVADIOS,3217065052,45251011059,3283061971,45313060199
199,5,SAN BARTOLOME DE BEJAR,2714922234,44699752106,2751770238,44785321477
200,5,SAN BARTOLOME DE CORNEJA,2969164127,44828158924,3008845982,44868059301
201,5,SAN BARTOLOME DE PINARES,3673875414,44828869154,3883937506,44939602171
206,5,SAN ESTEBAN DE LOS PATOS,3605463742,45088326503,3645991928,45139163542
208,5,SAN ESTEBAN DE ZAPARDIEL,3380719842,45491581900,3436573433,45540467722
207,5,SAN ESTEBAN DEL VALLE,3297825907,44541565731,3371452981,44692623984
209,5,SAN GARCIA DE INGELMOS,3160512963,45110657624,3281013242,45181225245
269,5,SAN JUAN DE GREDOS,3044212736,44576169968,3141325670,44792464975
210,5,SAN JUAN DE LA ENCINILLA,3425879040,45169545836,3483984262,45243837493
211,5,SAN JUAN DE LA NAVA,3539027009,44732175883,3628242899,44893084221
212,5,SAN JUAN DEL MOLINILLO,3384973429,44775653952,3488046602,44845413500
213,5,SAN JUAN DEL OLMO,3209055307,44978706241,3304360808,45040676114
214,5,SAN LORENZO DE TORMES,2856753856,44699023353,2905985843,44756562916
215,5,SAN MARTIN DE LA VEGA DEL ALBERCHE,3107238578,44735116682,3200549081,44815576489
216,5,SAN MARTIN DEL PIMPOLLAR,3232024504,44638858372,3294026560,44774382409
217,5,SAN MIGUEL DE CORNEJA,3048012419,44835455348,3093163174,44861784639
218,5,SAN MIGUEL DE SERREZUELA,3049956661,45028550973,3116471624,45122166756
219,5,SAN PASCUAL,3493750854,45253522158,3599033725,45322560139
220,5,SAN PEDRO DEL ARROYO,3396952411,45141276113,3447682775,45208674966
231,5,SAN VICENTE DE AREVALO,3459737987,45340271182,3533292488,45391864757
204,5,SANCHIDRIAN,3629258068,45241100442,3694065142,45314361492
205,5,SANCHORREJA,3358247125,45008213724,3453474576,45091874335
222,5,SANTA CRUZ DE PINARES,3605756455,44845745488,3682127918,44923509977
221,5,SANTA CRUZ DEL VALLE,3269218503,44471640534,3328698234,44591282100
226,5,SANTA MARIA DE LOS CABALLEROS,2891944269,44695338345,2944436061,44774107582
224,5,SANTA MARIA DEL ARROYO,3339967615,44936167379,3385992284,44982968479
225,5,SANTA MARIA DEL BERROCAL,2913926024,44838067303,2996142135,44901134828
270,5,SANTA MARIA DEL CUBILLO,3708157288,44989029446,3804103266,45171482693
227,5,SANTA MARIA DEL TIETAR,3665312485,44598161965,3701954326,44658089672
228,5,SANTIAGO DEL COLLADO,2970896247,44743791596,3069539857,44816233531
273,5,SANTIAGO DEL TORMES,2916619155,44623310207,3035438499,44757575712
229,5,SANTO DOMINGO DE LAS POSADAS,3595811558,45144099336,3640184629,45206508671
230,5,SANTO TOME DE ZABARCOS,3376421209,45142864386,3414140134,45197382841
232,5,SERRADA,3473448735,44972813660,3505691769,45013235097
233,5,SERRANILLOS,3349006968,44629777009,3423568403,44691516321
234,5,SIGERES,3332995455,45155503142,3399117779,45198558865
235,5,SINLABAJOS,3423509001,45466937804,3486178653,45518211935
236,5,SOLANA DE AVILA,2673841616,44632496269,2817951008,44737807123
237,5,SOLANA DE RIOALMAR,3266213225,45082209019,3344988020,45166790849
238,5,SOLOSANCHO,3343645379,44844586184,3422512879,44954206708
239,5,SOTALBO,3283359123,44798203805,3553025179,44966771628
240,5,SOTILLO DE LA ADRADA,3604220660,44570051370,3681424937,44688184609
241,5,TIEMBLO,3681299886,44666208674,3795591304,44777374817
242,5,TIÑOSILLOS,3522529682,45319541559,3597127811,45386631621
243,5,TOLBAÑOS,3615050105,45074288904,3716345306,45184817353
244,5,TORMELLAS,2853625901,44632749250,2897330999,44677754055
245,5,TORNADIZOS DE AVILA,3565952824,44889313532,3725357498,45032816849
246,5,TORRE,3287890527,44894843217,3393499517,45034226065
247,5,TORTOLES,3049665877,44904510350,3101973423,44997730605
249,5,UMBRIAS,2791131030,44631476033,2831347170,44685403204
251,5,VADILLO DE LA SIERRA,3148527604,44935800225,3251891377,45031382289
252,5,VALDECASA,3259329701,45010283449,3331747779,45072638101
253,5,VEGA DE SANTA MARIA,3574794555,45197672063,3635623995,45246484830
254,5,VELAYOS,3624871243,45202087547,3679181273,45266145096
256,5,VILLAFLOR,3381804468,45100184038,3442146077,45158859575
257,5,VILLAFRANCA DE LA SIERRA,3088054209,44804868139,3247675530,44878359854
274,5,VILLANUEVA DE AVILA,3416029805,44662552992,3476373938,44739133407
258,5,VILLANUEVA DE GOMEZ,3534299317,45246312917,3598386372,45308975829
259,5,VILLANUEVA DEL ACERAL,3400321904,45426200486,3460241984,45477273277
260,5,VILLANUEVA DEL CAMPILLO,3098765676,44909843511,3198376899,44997464982
261,5,VILLAR DE CORNEJA,2908757062,44823988240,2955024973,44851444760
262,5,VILLAREJO DEL VALLE,3286715441,44591660970,3346744476,44712221760
263,5,VILLATORO,3163006351,44826715644,3295796494,44952005595
264,5,VIÑEGRA DE MORAÑA,3357839105,45222621732,3398425849,45262911387
265,5,VITA,3290637521,45171025046,3341909997,45239239771
266,5,ZAPARDIEL DE LA CAÑADA,2993654499,44933497729,3078427024,45021296278
267,5,ZAPARDIEL DE LA RIBERA,2984543200,44571057052,3070347039,44711122307
1,9,ABAJAS,4479853464,47159310459,4563595218,47234774610
3,9,ADRADA DE HAZA,4293594425,46036480845,4345511510,46077136810
6,9,AGUAS CANDIDAS,4569085593,47284058121,4616652337,47349931856
7,9,AGUILAR DE BUREBA,4710910651,47135668371,4745427618,47180347333
9,9,ALBILLOS,4330290133,46785007067,4373314896,46842062843
10,9,ALCOCERO DE MOLA,4689700107,46989691702,4740130460,47049739216
11,9,ALFOZ DE BRICIA,4228852803,47448002311,4364696223,47560911517
12,9,ALFOZ DE SANTA GADEA,4192160757,47513826640,4265905769,47589131549
13,9,ALTABLE,4918901159,47146601504,4952153879,47190774368
